day,cashback
2022-12-06 00:00:00,0.0033303066774869276
2022-12-07 00:00:00,0.003251023810173956
2022-12-08 00:00:00,0.00405912158721632
2022-12-09 00:00:00,0.004350454278304569
2022-12-10 00:00:00,0.004654481558788958
2022-12-11 00:00:00,0.004828843693543278
2022-12-12 00:00:00,0.0032952655549826964
2022-12-13 00:00:00,0.003871135678568566
2022-12-14 00:00:00,0.005524419999828338
2022-12-15 00:00:00,0.0065007682184769055
2022-12-16 00:00:00,0.007607585687342689
2022-12-17 00:00:00,0.00838801276488299
2022-12-18 00:00:00,0.007531060592164858
2022-12-19 00:00:00,0.005943874285259205
2022-12-20 00:00:00,0.0066832339405231535
2022-12-21 00:00:00,0.005760870840256336
2022-12-22 00:00:00,0.005716173128514573
2022-12-23 00:00:00,0.007492380321655674
2022-12-24 00:00:00,0.009299565317329785
2022-12-25 00:00:00,0.008345853669922066
2022-12-26 00:00:00,0.004416791941235088
2022-12-27 00:00:00,0.0063221705940798185
2022-12-28 00:00:00,0.006543508082991504
2022-12-29 00:00:00,0.00742186472123335
2022-12-30 00:00:00,0.010216097272647152
2022-12-31 00:00:00,0.008929985660496995
2023-01-01 00:00:00,0.0031088887427789553
2023-01-02 00:00:00,0.0035430487237872645
2023-01-03 00:00:00,0.005050021752664765
2023-01-04 00:00:00,0.0035316120490226925
2023-01-05 00:00:00,0.0033706138757094322
2023-01-06 00:00:00,0.0034690851374298485
2023-01-07 00:00:00,0.0039848297434087925
2023-01-08 00:00:00,0.007769587719162713
2023-01-09 00:00:00,0.003032923211720898
2023-01-10 00:00:00,0.0032900413379074946
2023-01-11 00:00:00,0.0030067399166150174
2023-01-12 00:00:00,0.002682505698933212
2023-01-13 00:00:00,0.004067790532668226
2023-01-14 00:00:00,0.004080778891363139
2023-01-15 00:00:00,0.00421985904607868
2023-01-16 00:00:00,0.002982907649531057
2023-01-17 00:00:00,0.002700373655516923
2023-01-18 00:00:00,0.002726463232822195
2023-01-19 00:00:00,0.0029666675453630317
2023-01-20 00:00:00,0.0036341734949363103
2023-01-21 00:00:00,0.0036582595484011063
2023-01-22 00:00:00,0.005062780275707528
2023-01-23 00:00:00,0.0029090768104789565
2023-01-24 00:00:00,0.00390064137088296
2023-01-25 00:00:00,0.004046492525251764
2023-01-26 00:00:00,0.004594881260227362
2023-01-27 00:00:00,0.0043313482215887236
2023-01-28 00:00:00,0.004909259140073577
2023-01-29 00:00:00,0.004785279028971973
2023-01-30 00:00:00,0.0039284165096813055
2023-01-31 00:00:00,0.004413419762791695
